student_id,full_name,gpa,is_enrolled,birth_date
1002502,Xyxvuomenphk Apwppmfbdtl,0.03,TRUE,2001-03-16
1002503,Beqypklhfw Ixtga,3.14,FALSE,1994-12-30
1002504,Hnzgs Qrjya,2.12,TRUE,2003-05-02
1002505,Bfgddzcbgkgj Qyevoooxe,2.88,TRUE,2003-01-28
1002506,Ayyple Isgli,1.65,TRUE,1996-04-15
1002507,Vtrzi Yxzdsnbgnv,2.55,TRUE,1994-08-24
1002508,Wfzstlj Qvjoiaevry,3.29,TRUE,2003-06-14
1002509,Lhggpbxzpoqd Moejbgoliys,3.90,TRUE,1990-01-31
1002510,Ycpafcivp Ocyujqjiq,0.33,TRUE,1994-02-02
1002511,Dlajtudl Nvueegu,1.18,TRUE,1990-07-01
1002512,Ipxzesw Zdbowjszkuxu,1.94,TRUE,1999-10-10
1002513,Saonpaifetud Vmqwwnsholyt,1.59,TRUE,1997-11-16
1002514,Skowuoa Znbkjkatx,2.42,TRUE,2000-10-14
1002515,Txsewedwoapd Pniivvnlkyx,1.89,FALSE,1991-06-14
1002516,Jtfxgnhvlwk Eqtvbcfvxps,2.82,FALSE,2003-06-06
1002517,Feeumy Ykjtwsryw,1.26,TRUE,1994-09-19
1002518,Egpmmex Unxrqcceo,2.37,TRUE,2002-04-03
1002519,Iefqdve Eubbz,0.65,TRUE,1994-12-07
1002520,Bqtdncxp Lkiohtygs,2.15,FALSE,2004-10-06
1002521,Sfpncwxaou Nlxmuyytqcb,1.26,FALSE,1998-03-28
1002522,Odfjakcfbmym Ppmkylqdrbf,1.84,FALSE,2005-11-24
1002523,Wrxqegk Qwisclnprsz,2.78,TRUE,1998-05-13
1002524,Vgtirm Axcazgospx,0.42,TRUE,2003-12-16
1002525,Glbzohqatj Atoxxjndqvoc,3.31,FALSE,1991-10-31
1002526,Pyxsiwzelu Cakkwwanj,1.68,FALSE,1994-06-24
1002527,Bxixokndzj Qeceyeh,3.36,TRUE,2002-11-05
1002528,Mfitkhlf Tjdjwbrfa,1.66,TRUE,1990-07-24
1002529,Ifiqgvxvmcxx Nzxfjxbxm,2.58,TRUE,1998-10-25
1002530,Kzshletvdqf Cmvkld,0.03,FALSE,2000-10-07
1002531,Xtyqamfb Hlrogdafzdqq,2.50,FALSE,1991-10-03
1002532,Hqjkk Zwgfyxre,2.33,TRUE,1995-08-10
1002533,Saffnlmge Ftsbqpauozzx,3.41,TRUE,2002-02-24
1002534,Kjbvk Trtomq,1.43,FALSE,1992-06-30
1002535,Vqjgenkkwoxw Pbtjctang,0.91,TRUE,1994-11-16
1002536,Jhkqg Gutqjylhbqrg,3.44,TRUE,2005-09-15
1002537,Wdkzjzwbfir Ovaxvl,2.43,FALSE,1998-12-07
1002538,Gnxjzmw Xykebmfkq,3.99,TRUE,1994-10-06
1002539,Bpohknewi Buzctvgvq,2.94,TRUE,1992-04-19
1002540,Bbhimvqpkoqn Iiliclbi,3.89,TRUE,2000-12-23
1002541,Wimuoh Dofssuh,1.70,TRUE,2004-03-31
1002542,Gyjzo Paorhwcw,2.76,FALSE,1991-09-23
1002543,Yhfbxloep Tpmjc,0.54,TRUE,1994-04-05
1002544,Vcwurkkh Htvowf,2.26,FALSE,2004-09-03
1002545,Cstmpmtn Tvbnj,0.19,TRUE,1995-10-26
1002546,Zlqlfoto Gkvktj,2.93,FALSE,1993-06-23
1002547,Ptqnxsop Xwfegdofdebj,2.11,TRUE,1992-01-01
1002548,Qpjjr Fjpdaa,0.71,FALSE,1997-08-14
1002549,Xalfp Nydaigud,1.01,TRUE,1999-03-04
1002550,Taqioxwrtu Lwjosakgu,3.08,TRUE,2004-05-03
1002551,Hvxfqdfo Kjnsurddad,3.33,FALSE,2003-07-20
1002552,Thmtz Immlyu,2.71,TRUE,2004-06-17
1002553,Cwmjvhg Vkkff,2.74,TRUE,1996-06-21
1002554,Bfjtl Kirrcg,3.50,FALSE,1997-08-19
1002555,Ymwpfxhnr Vvtqljzd,3.93,TRUE,2001-04-09
1002556,Vvipuquc Tiicp,1.29,FALSE,2002-12-26
1002557,Sradebkhmjso Ffshvt,2.49,FALSE,1993-01-11
1002558,Qmtwjcl Cnkkqqfomajy,1.14,TRUE,1999-11-22
1002559,Riaej Jcjhf,3.94,FALSE,1996-08-26
1002560,Wjwuzwhutcqi Yqaefbtbb,2.94,TRUE,1999-04-15
1002561,Strsc Qbjyjx,0.22,TRUE,2003-06-16
1002562,Cupfmbxlgcaw Tjsduyizolqm,2.01,FALSE,1992-07-19
1002563,Vugpsd Atmvhwdykidm,3.95,TRUE,1991-01-15
1002564,Dlzdbnrfkw Mkwcekury,2.47,FALSE,2000-08-15
1002565,Fraispi Ihtoecjccr,1.08,TRUE,1990-10-18
1002566,Kmetbas Aiwrwxcg,0.02,FALSE,1998-08-30
1002567,Lfmuqwm Bwjxtdkkyu,2.56,TRUE,1998-01-18
1002568,Zvgfnnbqnbhi Wazpytkgz,1.94,FALSE,1995-01-03
1002569,Dnoitzyginaa Znxqujk,0.15,TRUE,1995-04-10
1002570,Hixgesxxxugr Rhthrdgczv,2.01,TRUE,2003-12-24
1002571,Krehgeir Vrlicjitbwl,2.49,FALSE,2002-08-04
1002572,Lwlmg Ihuipwrwjqf,1.79,FALSE,2002-06-24
1002573,Gvrxpncc Napozmyrqqa,3.54,TRUE,2000-11-20
1002574,Zazpfe Klndsukpnzjo,3.06,TRUE,1998-03-26
1002575,Fqfbftjwwsli Kolxuwfx,1.11,TRUE,2004-03-14
1002576,Evazli Lhnsdxqaro,3.85,TRUE,2005-08-23
1002577,Rbbcd Zkxlqtsugrs,1.16,TRUE,2004-12-22
1002578,Vjfyo Uvktxbqplp,2.80,TRUE,2002-12-02
1002579,Lyfjcfckwcs Lexxfcji,2.59,FALSE,1997-09-26
1002580,Vqbcox Ksvccosohvvb,3.22,TRUE,1995-12-11
1002581,Irzrqti Czdjfzassb,2.41,FALSE,1990-04-27
1002582,Kstegunqu Tnpwlc,2.56,FALSE,2002-07-06
1002583,Dxeblrlfth Offgijes,0.94,FALSE,1996-02-14
1002584,Iuuhfbq Ihfbn,0.39,FALSE,2005-08-27
1002585,Ihckplqhd Dutmbvv,1.90,FALSE,1993-07-01
1002586,Hwcoaxiddnbm Ibyxvg,1.77,TRUE,2005-08-30
1002587,Cuwhktnwd Iqstl,2.85,TRUE,1991-03-22
1002588,Scvmtwomc Sdqmcjnxdhbe,3.29,TRUE,2001-08-24
1002589,Rkcfftdrpyyz Skrefzlo,2.06,TRUE,2002-08-13
1002590,Czyarfd Tlltbikkae,1.07,FALSE,2000-08-04
1002591,Wpzheitqi Wwikjx,2.54,FALSE,2001-08-14
1002592,Hdzpdfhlxob Axbflsnov,2.54,FALSE,2003-03-12
1002593,Cjxjowi Wllfcpz,3.11,TRUE,2000-03-08
1002594,Kfuwpdkrp Ytsdz,0.16,TRUE,2003-07-30
1002595,Dwtwgljf Fcacq,1.84,FALSE,1991-10-13
1002596,Oqcjxstdjos Wftfegggnf,2.15,FALSE,1993-11-20
1002597,Blqcnou Lkrlzcpy,3.04,TRUE,1996-05-19
1002598,Jtbhajbh Uxjsuiqazzr,4.00,FALSE,1994-08-23
1002599,Bogro Truwd,1.75,FALSE,1995-02-14
1002600,Trgbk Yplbjrwgyg,2.77,TRUE,1995-12-08
1002601,Rsjmnylav Rstiimvhfm,2.46,FALSE,2004-04-28
1002602,Txlpbq Zsycguzuq,3.91,TRUE,2005-01-04
1002603,Hkdktyvxl Aijsvbvlwzde,0.37,FALSE,1998-02-01
1002604,Egxumnvtxjb Hvnssxdcajpp,2.90,FALSE,1991-01-15
1002605,Nulrypz Ryprn,0.56,TRUE,1999-04-04
1002606,Kvtlq Vzzsyd,2.74,TRUE,1993-08-21
1002607,Hghkzl Wtiqybvq,0.82,FALSE,1994-08-05
1002608,Jjask Dmglfsnxus,3.98,FALSE,1991-10-01
1002609,Axagov Hktqfrrwly,3.60,TRUE,1997-08-21
1002610,Gwrvei Qkmpcfgbcm,2.44,FALSE,2000-06-12
1002611,Eohqxv Csctke,1.23,FALSE,2000-01-09
1002612,Rzsexqmjr Hybcphq,2.68,TRUE,2001-12-31
1002613,Oglxvnbhtpyg Ymsgtzwprd,3.01,FALSE,1996-11-23
1002614,Rodnri Exepuqav,2.89,TRUE,2003-01-28
1002615,Xyrwgwpmed Kbvgilsafxd,3.00,TRUE,1991-08-20
1002616,Ogrlsmuiqfks Dnumuuegk,0.21,FALSE,2002-10-24
1002617,Dclyftbit Pxeydlapir,1.82,FALSE,1996-12-27
1002618,Cmkhcnlmiuxs Dbtqtlplnzn,0.09,TRUE,2000-01-15
1002619,Lssvnyephnq Tsjrhnbd,1.59,FALSE,2001-06-21
1002620,Fdhofqbyta Btbzg,3.58,TRUE,2001-01-04
1002621,Kxnsm Hlmesrfnmvem,1.42,TRUE,2002-04-27
1002622,Katdqqvhlr Xpdcrojna,0.63,FALSE,1997-09-19
1002623,Azmcpuz Aaaullyeboq,3.85,FALSE,2002-02-14
1002624,Gtukchvzzdxf Odbkwmdczc,3.88,FALSE,1993-10-20
1002625,Ixxnmsaufji Qefuldibtyki,2.45,TRUE,1991-12-20
1002626,Euojoq Vnluma,1.00,FALSE,1996-04-18
1002627,Irqlvg Zvidjofrzrzh,2.87,FALSE,2001-12-06
1002628,Kvotia Mocqbchubddf,2.71,FALSE,1994-07-26
1002629,Rjbopzt Esgpchiggf,1.00,TRUE,1991-07-08
1002630,Ycwiccecqzd Lfkjklvinc,0.27,TRUE,2001-12-26
1002631,Jfnhnf Zjcxahuxdfe,2.44,FALSE,1993-08-14
1002632,Leyerrg Hpurw,2.65,FALSE,1994-12-20
1002633,Gsfypp Nzoscrrwztje,1.94,TRUE,1994-04-25
1002634,Nlztbes Thpsuvvthpkn,2.67,TRUE,2001-12-11
1002635,Jfftjvz Uvzbtytgc,0.15,TRUE,2003-06-23
1002636,Fyrimtbigir Prjcmoijlqvx,0.34,TRUE,2001-09-08
1002637,Twhwwnl Fcwyp,0.75,FALSE,1990-09-01
1002638,Dhxktulht Nrrwwci,0.57,TRUE,2005-11-22
1002639,Xqovcixnkrp Cqgqagvyyuk,3.07,FALSE,1992-10-16
1002640,Ewentam Sccehsynipl,2.44,FALSE,1994-07-29
1002641,Pbuvqvqhbaz Suscc,3.84,FALSE,1990-10-18
1002642,Dutuoill Ipbfrlfswby,3.21,TRUE,2002-10-04
1002643,Wwvlxogizij Hprfoj,2.64,FALSE,2004-10-20
1002644,Uxjpxfdryjqp Eccek,2.05,TRUE,2002-09-28
1002645,Qbgzcx Xhkza,1.14,FALSE,2001-09-20
1002646,Pyxptik Pggkzqxhhak,0.97,FALSE,1990-10-26
1002647,Wkmnxcu Kdnyqs,1.35,TRUE,2001-01-30
1002648,Fmingr Yzsejgafautw,2.19,TRUE,1990-07-14
1002649,Jgiynkaz Styagaxa,1.23,FALSE,2000-03-13
1002650,Mehxbew Jkmcxcle,2.86,FALSE,2003-02-20
1002651,Gofyjv Rlodhf,1.11,TRUE,2001-10-04
1002652,Ebibdvhmdh Ybagfns,2.90,TRUE,2005-12-20
1002653,Hissvtjnohum Yksxhsxq,0.24,TRUE,2002-09-10
1002654,Mmzvf Feujaxylfnkz,2.35,FALSE,1992-04-30
1002655,Johhsogiq Kjsbvxznvd,3.01,FALSE,2001-12-27
1002656,Kknqy Qhhsvolmpslp,3.25,TRUE,2005-10-01
1002657,Lonsk Xpllvab,2.87,TRUE,1995-10-01
1002658,Aaehfrj Bkqbybo,1.24,TRUE,2001-09-19
1002659,Jedcuw Vpbdxd,0.08,FALSE,1995-01-27
1002660,Cirix Kpdghudgnbo,1.73,TRUE,1997-07-24
1002661,Nxkfdsql Cwmdi,2.56,FALSE,2002-09-23
1002662,Eteicdhkuetd Whaoo,1.96,FALSE,1994-10-26
1002663,Luacholjpsk Elcppcz,3.12,TRUE,1990-05-05
1002664,Gzted Flwadpppnoo,3.70,FALSE,1998-04-26
1002665,Oehuzrgm Ffwbpebkl,1.27,FALSE,2003-12-01
1002666,Focegysq Rqeqfrjfd,2.89,FALSE,1998-07-25
1002667,Vuhajvcsjh Vqpfgwq,1.16,FALSE,1999-12-11
1002668,Iejnvqqzd Lxxgpvgvuy,3.04,TRUE,2005-08-16
1002669,Xujrownxu Pbdfzqeacepi,2.91,TRUE,1994-08-26
1002670,Xzufensm Tkwrbmqhsrgj,0.21,TRUE,2002-10-06
1002671,Omglqnhqeta Ogrbnnw,2.61,FALSE,1992-05-22
1002672,Qqepbswbts Gehzip,0.91,TRUE,1997-05-01
1002673,Wqievz Mtdyzavljmsu,2.22,FALSE,1996-02-01
1002674,Wqhkxfdtn Dkagcincn,0.11,TRUE,1993-11-12
1002675,Shbdbjxqh Lessypzbymg,2.27,FALSE,1991-04-20
1002676,Nxtncqswyva Dzjbwlmintyg,1.16,FALSE,1995-12-25
1002677,Ouoki Qnkrwnnvfh,2.07,TRUE,1994-12-24
1002678,Yzpkkuqs Wqtta,3.28,FALSE,1992-05-10
1002679,Owiwcoegp Ncibor,3.82,FALSE,1999-01-19
1002680,Wpnnzmtzjdjo Rtnsoffb,0.19,TRUE,1992-11-26
1002681,Ivncr Xuqlofgsz,0.63,TRUE,2003-05-01
1002682,Kirwpbxxh Gbislhh,0.56,FALSE,1996-01-12
1002683,Sgpxstvju Gelohvakosmz,2.89,FALSE,1999-04-30
1002684,Egotkmclh Odetdda,3.99,FALSE,2005-01-21
1002685,Hducuuhtwtm Nerjaxicivb,3.42,TRUE,1997-12-04
1002686,Himex Vpnuz,2.82,FALSE,1998-11-26
1002687,Zwsdsbtymehi Ojmbvwrtfl,3.74,FALSE,1991-05-10
1002688,Ahkazsdwfeyu Vkgsxfyvkwj,0.22,TRUE,1991-01-03
1002689,Ackkwqgpoxr Bqzlmi,3.82,FALSE,1993-08-16
1002690,Ejzwutjpfdy Idatybyvr,2.02,TRUE,1994-12-26
1002691,Rmdtrh Bkyladnb,3.45,TRUE,2001-06-28
1002692,Fbjqksmymxr Qtbtsha,1.37,TRUE,1992-11-01
1002693,Waphz Llnwpg,3.73,TRUE,1992-05-21
1002694,Fxhumu Lldhbzawoiya,2.29,TRUE,1996-07-14
1002695,Iakqxluyyed Vaiju,0.34,TRUE,2001-04-30
1002696,Lksbdhjik Bxkrlrzvsa,2.41,FALSE,1993-07-23
1002697,Uhqqosckabo Ujirqrnwfqzu,3.54,FALSE,2003-03-22
1002698,Qfxie Axeljm,0.62,TRUE,2003-07-31
1002699,Nkupfzqhzshs Fsxnqdvaqemu,3.54,TRUE,1993-05-07
1002700,Mdaeev Crxcjqm,1.55,FALSE,1995-01-10
1002701,Aydkkkzimz Swhwjnvgwdqs,2.66,FALSE,2004-05-06
1002702,Wdhkhvtqqkwf Tkiaki,3.25,TRUE,2003-02-15
1002703,Lhguwuyto Ppjsono,2.40,TRUE,1997-04-07
1002704,Tpxhiyck Qlepc,3.14,TRUE,2005-12-19
1002705,Eccrswuyexy Zerlqqlpnjge,1.59,TRUE,1991-06-28
1002706,Aevngur Woozco,2.46,TRUE,1997-04-12
1002707,Qiltwrkcoxw Ooyuubtnpkh,1.22,TRUE,2004-11-29
1002708,Idzqsi Glzoed,2.15,FALSE,1999-09-18
1002709,Rigksrhm Qnxuzfbekeiy,1.33,TRUE,1995-12-26
1002710,Cmacfrn Aibtwyb,0.51,TRUE,1998-06-07
1002711,Gbliaaarwdu Etxinseyaweq,2.26,TRUE,2000-06-12
1002712,Eladrvdftvaa Zhros,3.07,TRUE,2002-12-10
1002713,Ggnzjubezkop Vwyehbmmp,1.51,TRUE,1996-09-07
1002714,Igvnkxrxivsm Rekyvrvdyu,3.45,FALSE,1998-09-11
1002715,Hqvswpeg Mliztkivpx,2.91,TRUE,1996-12-17
1002716,Wgubmh Fnmtzneylew,1.23,FALSE,1994-04-01
1002717,Rknozwmvod Kaoqvfkmhn,2.11,FALSE,1993-06-16
1002718,Pyjjpw Itbdcxgvrjmj,2.45,TRUE,2001-02-26
1002719,Lzhakzx Btsbrjwkspad,1.30,FALSE,1991-04-02
1002720,Yfoxz Lekvkb,0.97,TRUE,2003-02-08
1002721,Wcvcey Zuqqiqrgvxia,1.50,TRUE,2000-05-19
1002722,Wpogebzm Mzqezrakasom,3.21,TRUE,2003-12-24
1002723,Akukhxpymyia Lwdkfqvg,2.66,TRUE,2002-04-13
1002724,Dbinmssfbb Vmdamhbjxte,0.88,TRUE,2001-09-03
1002725,Yiaasspdmg Ajgxthuj,1.81,FALSE,2005-06-16
1002726,Zatkn Qfmrk,1.28,TRUE,1990-02-02
1002727,Hrmwmbz Ruhndjvxx,3.66,TRUE,1994-08-02
1002728,Biuiznqi Suxboueddx,1.09,TRUE,1992-07-25
1002729,Zytph Rultepu,3.89,FALSE,1992-12-06
1002730,Ccswqikyhtk Zssoof,3.65,TRUE,1992-05-29
1002731,Xvzpfcmt Hsdvb,3.32,TRUE,1996-04-30
1002732,Gzuylwhs Mmhgscuatx,1.49,FALSE,1991-11-04
1002733,Iqhayri Wbbfd,2.20,TRUE,1998-02-05
1002734,Prwtjoew Hvhggpvmgu,2.66,TRUE,2003-11-21
1002735,Cuekmz Regfcfwow,3.50,TRUE,1996-12-25
1002736,Izvqcjqw Xuqvfhdgm,2.98,FALSE,1998-05-23
1002737,Owkeodtb Efajfgrlbup,2.37,TRUE,1993-11-11
1002738,Ultjiut Ojaeuri,1.56,TRUE,2001-08-30
1002739,Mygxnmuvmna Hnkxaridbbh,3.04,FALSE,1991-03-24
1002740,Ddyzsy Igdujnvnron,0.59,TRUE,1990-03-10
1002741,Sbdleowong Zxrzslbsks,0.95,FALSE,1990-03-01
1002742,Vpvbbtsjh Gdpfa,2.12,TRUE,1996-05-11
1002743,Jhpceqlmvtz Emfpvxmrlt,0.49,TRUE,1994-11-12
1002744,Fjrkflmfrwid Rnooobscvf,1.33,TRUE,1991-08-18
1002745,Hgitnlxz Upvlpdsepwrl,3.38,FALSE,1995-09-20
1002746,Hfhqhboqtlw Fkodhshm,1.96,FALSE,2004-11-17
1002747,Ysxeftpvm Elxxqpbvx,0.32,TRUE,1992-05-24
1002748,Iagrmgts Fteucesaz,3.01,TRUE,1997-11-24
1002749,Ixibwesgm Fpghenu,2.52,TRUE,1999-06-01
1002750,Gxshegjxecz Vwdxcfkd,0.72,TRUE,1992-07-31
1002751,Babuxgk Ibkbhc,1.94,TRUE,1995-01-03
1002752,Gdyabcvjtvs Jmobhzty,3.07,TRUE,1992-11-13
1002753,Ccsaalltu Mcgodm,3.62,FALSE,1994-03-23
1002754,Psjrwej Fgxeup,3.19,TRUE,1995-01-18
1002755,Uljmsexgxthd Arsjdjpt,2.24,TRUE,2004-05-07
1002756,Fzume Tdjgnycvlh,2.35,TRUE,2000-09-15
1002757,Wjnqejixm Nsyiqqnovaq,0.47,FALSE,2004-01-29
1002758,Cflyt Jkamoibaeau,2.51,FALSE,1990-06-18
1002759,Trcexl Xutzqmm,2.95,TRUE,1997-05-10
1002760,Rjbzssodbci Lrsjm,1.17,TRUE,2001-10-28
1002761,Uhrtvghsv Vjralkgas,2.28,FALSE,1996-05-31
1002762,Jmydoudqthue Ojwejtjoj,3.65,FALSE,1996-10-09
1002763,Rvfnynpkhb Aizkyghu,3.94,FALSE,1990-07-13
1002764,Cbuvslb Ejkqqueddqo,3.00,FALSE,2002-07-18
1002765,Herbxdi Njrnsghkpwr,2.81,FALSE,1993-11-16
1002766,Jljtp Vulwfkyfzvk,3.54,TRUE,1990-02-14
1002767,Baviypc Dkuxtzd,1.44,FALSE,1990-01-17
1002768,Shtudlqdki Imluykgnsjxb,1.81,FALSE,2001-05-06
1002769,Etfmvwd Klhfeeu,2.00,FALSE,1999-06-11
1002770,Mbctynhkjpqn Qvjkkooke,3.60,TRUE,1990-08-18
1002771,Ltpmteyuhvn Vmptw,3.08,TRUE,2001-10-01
1002772,Yurthartp Qecwskfygm,1.93,TRUE,1994-10-22
1002773,Hotmb Oaezepyq,3.47,TRUE,1993-12-08
1002774,Oijen Blxmkobyew,0.80,TRUE,2001-04-03
1002775,Awtrhrqg Owtuzwre,3.05,FALSE,2000-07-14
1002776,Vthjnsql Dsxuey,3.03,FALSE,1991-08-04
1002777,Bvgwi Uylrsqt,1.19,FALSE,1996-03-24
1002778,Ndtfj Soyufywle,3.73,TRUE,2000-06-08
1002779,Ubagjmfauat Eyddncbar,1.96,FALSE,1992-12-01
1002780,Semulhnybcb Ugnridtm,1.52,FALSE,1993-03-30
1002781,Bqlsbn Xdcnfg,2.51,TRUE,1996-06-12
1002782,Psidkluj Ptjmtfqtjp,2.42,TRUE,1994-05-25
1002783,Pizvnl Malllfjh,0.01,TRUE,2004-07-08
1002784,Lnqftolayo Dgidaif,0.44,FALSE,1992-02-13
1002785,Ujtofk Iqtou,1.67,FALSE,1994-05-04
1002786,Fxdedqfjcuvm Hqztp,3.04,FALSE,1992-01-09
1002787,Zmzvnut Wffimbr,0.24,FALSE,1994-05-01
1002788,Ruqxuwjucm Ebictvnk,1.43,TRUE,1991-12-26
1002789,Qiteghatwr Fhgkawctkzo,3.17,FALSE,1990-06-15
1002790,Hxzrka Onwcf,3.51,TRUE,2001-02-20
1002791,Xxslwsw Ktywjtzwvgk,2.74,TRUE,1995-08-18
1002792,Yqgrqkun Jalsr,2.80,TRUE,2005-08-01
1002793,Hpntgdhqalfe Gcxgr,2.08,TRUE,2005-01-18
1002794,Ewvgf Ozhwm,1.41,TRUE,2004-04-05
1002795,Btictaiib Qgchvrguauw,3.10,FALSE,2005-09-12
1002796,Loewexm Dfzvu,3.27,TRUE,2004-08-26
1002797,Clllkli Oozwckjiums,0.74,TRUE,1990-09-01
1002798,Xnnxejvgcogk Qmqhr,1.50,FALSE,2003-09-16
1002799,Qqxougriji Zhcltkqidzfq,2.21,FALSE,1993-01-10
1002800,Hvllevhwrg Unfnls,3.06,TRUE,1996-08-11
1002801,Qrrkictpk Dtkavjkxvt,3.30,FALSE,1992-09-25
1002802,Iddjddikly Xyuzbrrheyk,1.56,TRUE,2004-07-04
1002803,Daqkub Dskba,0.63,TRUE,1992-09-13
1002804,Idgtoshr Zmkovaxzk,2.84,FALSE,1999-04-29
1002805,Gkvqhaqsez Nlkfyhouwn,3.37,FALSE,1997-10-28
1002806,Jhrgh Pncfjrzwn,3.53,FALSE,2001-01-22
1002807,Jgkzyngny Hidhunpbm,2.77,TRUE,1999-11-22
1002808,Ldkiymuizcp Ycknqjtjikde,3.18,FALSE,1994-11-13
1002809,Vevacfp Dtyseveyrn,3.36,FALSE,2003-03-15
1002810,Hakxob Eazmgdyp,1.48,TRUE,1999-09-30
1002811,Lpcchxoo Pehydxtlnr,2.02,TRUE,1991-05-31
1002812,Spvxdwju Rgfnocfrltc,0.45,FALSE,1995-02-17
1002813,Zlvknhzhxce Ybyjbeellqz,2.51,TRUE,1999-05-30
1002814,Poklhkvwtyx Swfefrbazepk,2.26,FALSE,1990-03-14
1002815,Fowtyazkol Zjdsfoqxhego,3.93,FALSE,1997-07-17
1002816,Qydhhfaly Yffdxurxjgu,3.39,TRUE,1994-04-14
1002817,Uaitxceqpzl Qwunwhxaa,1.65,FALSE,1994-10-09
1002818,Iyvrhczofwnf Vhpqwtoercdu,0.78,FALSE,1991-12-09
1002819,Sypzetq Ohikh,1.10,FALSE,1994-05-05
1002820,Gwqxsbrqinz Tzwjvvmlr,3.16,FALSE,2000-02-29
1002821,Itvzukhdzd Qbmijnqwzc,1.52,TRUE,1999-02-26
1002822,Qtlenqsvx Gkiuszulb,0.65,TRUE,2003-07-21
1002823,Hivtsoex Zxqhw,1.81,TRUE,1990-09-30
1002824,Qsrfb Tmtgdal,2.07,TRUE,1994-11-05
1002825,Gssjuwcajj Loqel,1.66,TRUE,1995-10-31
1002826,Lusxvd Jtlrugiesbyn,0.04,FALSE,1990-12-07
1002827,Ceqtotus Pqrxctiv,3.81,TRUE,1999-07-22
1002828,Plasuzbsiz Ptqjfw,0.49,FALSE,1991-06-05
1002829,Vatihugjs Xjubtlay,3.22,TRUE,1997-05-08
1002830,Lkhnogdac Bglphf,0.39,FALSE,2001-04-30
1002831,Dqcbxis Qceesqag,1.90,FALSE,1998-09-11
1002832,Hyrhslhi Dtowgahu,3.26,TRUE,1991-06-30
1002833,Fgkzcxy Yaubuv,0.68,FALSE,1997-07-18
1002834,Rjywcw Bjescbbdh,1.95,FALSE,1998-09-19
1002835,Heiyucv Sjdeez,1.23,FALSE,1998-08-23
1002836,Rgipydnnvbez Chpkivwkfsrv,0.11,TRUE,2000-05-05
1002837,Sysraa Mgpwxkf,3.37,TRUE,2004-05-16
1002838,Mnatmrn Cxxshvdbvb,1.59,FALSE,1990-11-29
1002839,Vawlssxlszh Mkhisgoshqg,2.56,TRUE,1991-05-30
1002840,Dygctn Baelwovyjl,2.40,FALSE,2002-02-24
1002841,Hoazxuwxldy Kfjnsthqb,2.18,FALSE,1990-09-14
1002842,Bshwcutsa Jnhdkfsoleig,3.55,FALSE,1993-10-25
1002843,Tevxkwmzexhj Ajkqcfz,3.95,TRUE,1990-08-30
1002844,Qkbte Nsssfsku,2.56,TRUE,1994-07-28
1002845,Woripj Zzelwk,1.73,FALSE,1997-09-04
1002846,Yuouvuu Yklwjanjyfrn,0.48,TRUE,2005-12-02
1002847,Bnpsbhtex Vrexxwlggqn,2.38,TRUE,1993-04-21
1002848,Ejqcnh Rqelsqa,0.51,TRUE,2005-09-29
1002849,Tswwcjlruigi Zmeleckig,2.52,TRUE,1996-08-15
1002850,Wyxwbx Gbpqrzoio,2.54,TRUE,1994-09-11
1002851,Bzetkqmvotga Aepkj,2.75,TRUE,2000-06-17
1002852,Kmwnq Bhhfubm,3.23,FALSE,2003-03-06
1002853,Clptzernpkf Ymozq,1.93,FALSE,2000-01-16
1002854,Hrklayy Rhkfenxh,0.49,TRUE,1990-07-15
1002855,Wgfyzdkkug Znqngneqfa,1.53,FALSE,2005-09-13
1002856,Qywcntqop Fzbmyl,3.73,FALSE,2001-03-27
1002857,Ysjlf Trixz,0.56,TRUE,1993-06-18
1002858,Yaqawtnupy Zeuvikgrcgti,1.99,TRUE,1995-02-08
1002859,Csnksdvo Nqrqtwykzy,0.12,FALSE,1993-04-13
1002860,Ylqtzofxfyq Vmslxougt,1.24,FALSE,1995-11-09
1002861,Dybcj Rprkwcpvdtgl,3.95,TRUE,1992-03-22
1002862,Jnximxmvfa Cdcxecglcbi,3.63,TRUE,2004-11-01
1002863,Zxmywgbquja Fggedgrchryu,0.30,TRUE,1995-08-18
1002864,Jbkyjinzr Tklau,0.91,TRUE,1997-02-28
1002865,Ditdptgbp Jkbexxepvwi,1.54,TRUE,1995-09-20
1002866,Zguwwzxqpb Fsygf,2.52,TRUE,1999-11-08
1002867,Pxxjobuoh Checmj,3.34,FALSE,2003-06-10
1002868,Sapka Fixcpngdkkb,0.50,FALSE,2005-03-29
1002869,Wjwlrkrqcui Ghsvix,2.10,TRUE,1995-05-18
1002870,Lchtwb Jtkhhkxv,0.80,FALSE,1996-05-16
1002871,Xwictasrmtuu Zkpfn,2.37,FALSE,1993-02-28
1002872,Hjumcf Pghngmtsen,0.21,TRUE,2004-08-27
1002873,Galvdtvoeslo Glbekinf,0.11,FALSE,2001-05-21
1002874,Zelwmk Hvoaeoxo,2.69,FALSE,1995-09-09
1002875,Qdhsdb Cwbask,1.38,FALSE,1994-03-31
1002876,Orqwfn Otttun,1.74,TRUE,1998-12-23
1002877,Wmpfy Pzvcmoz,1.27,TRUE,2003-05-14
1002878,Onjhv Qehphppbu,0.73,TRUE,1993-03-11
1002879,Ipojwn Kcvlfhkbn,1.13,TRUE,1992-12-18
1002880,Hfuzhyp Txwqlim,0.29,FALSE,2005-01-06
